recipe_id,recipe_name,ingredient,category,quantity_g,is_optional,can_substitute,substitute,prep_time_min,cook_time_min,servings,cuisine,difficulty,meal_type
271,Green Smoothie,spinach,Vegetable,121,False,True,,20,41,4,International,hard,dinner
271,Green Smoothie,banana,Fruit,221,False,True,,42,34,1,Indian,hard,dinner
271,Green Smoothie,apple,Fruit,245,False,False,,19,57,5,Mediterranean,hard,drink
271,Green Smoothie,lemon,Fruit,37,False,False,,11,7,3,International,medium,snack
272,Garlic Mushroom Toast,bread,Grain,49,False,False,,6,41,1,Indian,easy,breakfast
272,Garlic Mushroom Toast,mushroom,Vegetable,43,False,False,,35,20,1,Mediterranean,hard,lunch
272,Garlic Mushroom Toast,garlic,Vegetable,165,False,True,,40,31,6,International,medium,breakfast
272,Garlic Mushroom Toast,butter,Dairy,213,False,False,,24,46,6,Fusion,hard,dinner
273,Spinach Salad,spinach,Vegetable,169,False,False,corn,45,6,4,International,medium,breakfast
273,Spinach Salad,tomato,Vegetable,51,False,True,,36,49,2,Indian,medium,lunch
273,Spinach Salad,cucumber,Vegetable,205,False,False,,29,27,5,Fusion,medium,drink
273,Spinach Salad,avocado,Fruit,156,False,False,cherry,17,59,2,International,easy,snack
273,Spinach Salad,lemon,Fruit,247,False,False,,34,10,4,Fusion,easy,dinner
274,Garlic Mushroom Toast,bread,Grain,160,False,False,olive_oil,13,32,4,Fusion,hard,lunch
274,Garlic Mushroom Toast,mushroom,Vegetable,226,False,False,bell_pepper,6,10,3,Indian,hard,breakfast
274,Garlic Mushroom Toast,garlic,Vegetable,120,True,False,,23,22,1,International,medium,lunch
274,Garlic Mushroom Toast,butter,Dairy,125,True,True,,29,58,5,International,medium,lunch
275,Salmon Rice Bowl,salmon,Protein,47,False,True,,10,33,5,International,hard,lunch
275,Salmon Rice Bowl,rice,Grain,205,False,True,kiwi,32,48,6,Indian,easy,drink
275,Salmon Rice Bowl,cucumber,Vegetable,178,False,True,kiwi,42,43,5,Mediterranean,hard,dinner
275,Salmon Rice Bowl,avocado,Fruit,203,False,False,,15,9,4,Mediterranean,hard,breakfast
275,Salmon Rice Bowl,lemon,Fruit,250,False,False,,5,60,4,Mediterranean,medium,dinner
276,Mango Lassi,mango,Fruit,201,True,True,,36,31,1,International,hard,dinner
276,Mango Lassi,yogurt,Dairy,202,False,True,tomato,10,11,5,Fusion,easy,breakfast
276,Mango Lassi,milk,Dairy,160,False,False,,5,22,3,International,easy,breakfast
277,Zucchini Pasta,pasta,Grain,55,False,False,olive_oil,33,17,5,Fusion,medium,snack
277,Zucchini Pasta,zucchini,Vegetable,210,False,False,,6,23,4,Fusion,hard,breakfast
277,Zucchini Pasta,tomato,Vegetable,175,False,True,,37,9,6,Fusion,hard,breakfast
277,Zucchini Pasta,garlic,Vegetable,167,False,False,garlic,24,50,5,Fusion,medium,dinner
277,Zucchini Pasta,cheese,Dairy,250,False,True,garlic,18,16,2,Fusion,medium,lunch
278,Carrot Lemon Soup,carrot,Vegetable,224,False,True,blueberry,31,0,2,Mediterranean,hard,dinner
278,Carrot Lemon Soup,lemon,Fruit,228,False,False,,32,44,6,Mediterranean,hard,lunch
278,Carrot Lemon Soup,onion,Vegetable,83,False,True,egg,43,29,4,Indian,easy,breakfast
278,Carrot Lemon Soup,garlic,Vegetable,205,False,False,,17,2,2,Mediterranean,medium,dinner
278,Carrot Lemon Soup,potato,Vegetable,92,False,False,,40,53,5,Fusion,medium,drink
279,Zucchini Pasta,pasta,Grain,57,False,True,corn,40,34,2,International,hard,dinner
279,Zucchini Pasta,zucchini,Vegetable,118,True,False,pasta,42,15,3,Mediterranean,medium,snack
279,Zucchini Pasta,tomato,Vegetable,90,True,False,,21,34,6,Indian,hard,breakfast
279,Zucchini Pasta,garlic,Vegetable,74,False,False,cheese,22,27,1,Indian,easy,breakfast
279,Zucchini Pasta,cheese,Dairy,52,False,False,,20,60,6,Indian,hard,breakfast
280,Apple Banana Smoothie,apple,Fruit,217,False,False,,26,29,6,International,hard,lunch
280,Apple Banana Smoothie,banana,Fruit,243,False,True,banana,11,50,3,Mediterranean,medium,snack
280,Apple Banana Smoothie,milk,Dairy,179,False,True,orange,26,39,1,Indian,easy,dinner
280,Apple Banana Smoothie,yogurt,Dairy,111,False,False,,11,29,6,International,hard,breakfast
281,Green Smoothie,spinach,Vegetable,78,False,True,,9,12,5,Mediterranean,medium,breakfast
281,Green Smoothie,banana,Fruit,174,False,False,,11,30,2,Fusion,hard,dinner
281,Green Smoothie,apple,Fruit,200,False,False,milk,35,28,2,Indian,medium,snack
281,Green Smoothie,lemon,Fruit,103,True,False,,16,20,5,Fusion,easy,dinner
282,Lentil Soup,lentils,Legume,98,False,False,almond,6,32,5,International,medium,lunch
282,Lentil Soup,carrot,Vegetable,112,False,False,,30,46,5,International,medium,dinner
282,Lentil Soup,onion,Vegetable,34,True,False,oats,7,58,2,Mediterranean,easy,lunch
282,Lentil Soup,garlic,Vegetable,131,False,False,,35,25,1,Indian,medium,lunch
282,Lentil Soup,tomato,Vegetable,238,False,True,,27,19,2,Fusion,medium,snack
283,Banana Milkshake,banana,Fruit,172,False,True,,32,52,6,Indian,medium,dinner
283,Banana Milkshake,milk,Dairy,166,False,False,yogurt,38,12,5,Mediterranean,hard,drink
283,Banana Milkshake,yogurt,Dairy,223,False,False,,30,57,4,Fusion,hard,breakfast
284,Pasta Primavera,pasta,Grain,107,False,True,,16,45,2,Indian,easy,dinner
284,Pasta Primavera,tomato,Vegetable,192,False,False,,12,48,3,International,medium,dinner
284,Pasta Primavera,broccoli,Vegetable,62,False,False,,28,50,5,Mediterranean,medium,dinner
284,Pasta Primavera,bell_pepper,Vegetable,114,False,False,,18,29,6,International,easy,dinner
284,Pasta Primavera,garlic,Vegetable,59,False,False,tofu,22,10,3,Indian,hard,dinner
285,Almond Smoothie,almond,Nut,34,False,False,potato,6,25,4,Indian,hard,snack
285,Almond Smoothie,banana,Fruit,132,False,True,,13,35,2,International,hard,breakfast
285,Almond Smoothie,milk,Dairy,37,False,True,butter,25,9,5,International,medium,snack
285,Almond Smoothie,oats,Grain,36,False,False,,36,10,1,International,medium,snack
286,Zucchini Pasta,pasta,Grain,245,True,False,,12,30,3,International,medium,lunch
286,Zucchini Pasta,zucchini,Vegetable,185,False,False,,7,14,4,Indian,hard,dinner
286,Zucchini Pasta,tomato,Vegetable,91,False,False,beef,37,41,2,International,medium,drink
286,Zucchini Pasta,garlic,Vegetable,48,False,False,,18,0,1,International,easy,dinner
286,Zucchini Pasta,cheese,Dairy,127,False,True,,30,35,5,Mediterranean,medium,drink
287,Carrot Lemon Soup,carrot,Vegetable,198,False,False,,39,47,2,International,easy,drink
287,Carrot Lemon Soup,lemon,Fruit,242,False,False,almond,13,58,1,Fusion,hard,snack
287,Carrot Lemon Soup,onion,Vegetable,91,False,False,,5,34,2,Mediterranean,easy,snack
287,Carrot Lemon Soup,garlic,Vegetable,209,False,False,,35,14,1,Indian,easy,drink
287,Carrot Lemon Soup,potato,Vegetable,159,False,True,pineapple,31,6,1,International,easy,snack
288,Cheese Omelette,egg,Protein,172,False,False,,35,50,6,Indian,easy,dinner
288,Cheese Omelette,cheese,Dairy,169,False,False,,35,6,5,Mediterranean,medium,lunch
288,Cheese Omelette,bell_pepper,Vegetable,194,False,True,,15,42,4,Mediterranean,hard,drink
288,Cheese Omelette,onion,Vegetable,41,False,True,,18,36,6,Mediterranean,medium,snack
289,Cheese Omelette,egg,Protein,177,True,True,,23,4,2,International,hard,drink
289,Cheese Omelette,cheese,Dairy,204,True,False,,29,31,2,Fusion,easy,drink
289,Cheese Omelette,bell_pepper,Vegetable,74,True,False,,22,31,6,International,easy,breakfast
289,Cheese Omelette,onion,Vegetable,181,True,False,zucchini,22,32,5,International,medium,breakfast
290,Pineapple Fried Rice,rice,Grain,170,False,False,peas,34,9,1,Mediterranean,hard,breakfast
290,Pineapple Fried Rice,pineapple,Fruit,236,False,True,milk,19,46,3,International,medium,lunch
290,Pineapple Fried Rice,egg,Protein,74,True,False,,5,39,1,Indian,medium,breakfast
290,Pineapple Fried Rice,onion,Vegetable,148,False,False,,42,32,4,International,easy,breakfast
290,Pineapple Fried Rice,carrot,Vegetable,134,False,False,broccoli,20,40,5,Fusion,easy,dinner
291,Cheese Omelette,egg,Protein,93,False,False,,8,55,2,Indian,easy,snack
291,Cheese Omelette,cheese,Dairy,213,False,False,watermelon,34,16,4,Mediterranean,easy,lunch
291,Cheese Omelette,bell_pepper,Vegetable,201,False,False,,45,26,3,Mediterranean,hard,drink
291,Cheese Omelette,onion,Vegetable,198,False,True,,26,51,6,Indian,easy,lunch
292,Lentil Soup,lentils,Legume,34,False,False,,11,20,6,International,medium,snack
292,Lentil Soup,carrot,Vegetable,119,True,False,strawberry,34,52,3,Fusion,medium,drink
292,Lentil Soup,onion,Vegetable,200,False,True,,44,41,4,International,easy,lunch
292,Lentil Soup,garlic,Vegetable,180,False,True,chickpeas,45,21,6,Mediterranean,medium,lunch
292,Lentil Soup,tomato,Vegetable,196,False,True,beef,36,4,2,International,medium,lunch
293,Berry Smoothie Bowl,strawberry,Fruit,141,True,True,,34,41,1,Mediterranean,easy,drink
293,Berry Smoothie Bowl,banana,Fruit,159,False,False,,10,35,4,Indian,medium,snack
293,Berry Smoothie Bowl,blueberry,Fruit,197,False,False,rice,10,3,3,Fusion,medium,snack
293,Berry Smoothie Bowl,yogurt,Dairy,225,False,True,,22,8,1,Mediterranean,hard,dinner
294,Cheese Omelette,egg,Protein,192,False,False,,9,12,4,Fusion,medium,dinner
294,Cheese Omelette,cheese,Dairy,172,False,False,,12,16,2,Mediterranean,medium,drink
294,Cheese Omelette,bell_pepper,Vegetable,177,False,False,cauliflower,25,57,5,Indian,hard,drink
294,Cheese Omelette,onion,Vegetable,190,False,False,,8,55,2,Fusion,easy,drink
295,Tuna Salad,tuna,Protein,73,False,False,,15,48,3,International,easy,dinner
295,Tuna Salad,lettuce,Vegetable,104,True,False,,5,10,2,Indian,easy,lunch
295,Tuna Salad,tomato,Vegetable,174,True,False,,41,59,2,International,hard,drink
295,Tuna Salad,cucumber,Vegetable,78,False,False,,44,55,4,International,medium,lunch
295,Tuna Salad,lemon,Fruit,91,True,True,,8,57,1,International,easy,lunch
296,Tuna Salad,tuna,Protein,207,False,True,strawberry,29,53,2,International,medium,breakfast
296,Tuna Salad,lettuce,Vegetable,153,False,False,,6,25,3,International,medium,snack
296,Tuna Salad,tomato,Vegetable,206,False,True,,15,37,1,International,medium,snack
296,Tuna Salad,cucumber,Vegetable,179,False,False,,22,57,3,Indian,hard,drink
296,Tuna Salad,lemon,Fruit,77,True,False,olive_oil,32,46,5,International,medium,drink
297,Cheese Omelette,egg,Protein,239,False,False,,26,13,5,International,hard,snack
297,Cheese Omelette,cheese,Dairy,104,False,False,almond,16,24,5,Fusion,hard,breakfast
297,Cheese Omelette,bell_pepper,Vegetable,249,False,False,blueberry,5,26,3,International,easy,lunch
297,Cheese Omelette,onion,Vegetable,97,False,False,,16,28,5,Indian,medium,dinner
298,Cauliflower Rice,cauliflower,Vegetable,245,False,False,pasta,40,47,3,Fusion,easy,lunch
298,Cauliflower Rice,garlic,Vegetable,244,False,True,,9,26,2,Fusion,easy,lunch
298,Cauliflower Rice,onion,Vegetable,38,False,False,,9,38,6,Mediterranean,easy,lunch
298,Cauliflower Rice,egg,Protein,210,False,False,,5,16,3,International,medium,lunch
299,Mango Lassi,mango,Fruit,45,False,False,,38,41,5,Indian,hard,snack
299,Mango Lassi,yogurt,Dairy,226,False,True,tofu,40,49,4,Mediterranean,easy,drink
299,Mango Lassi,milk,Dairy,116,False,True,,15,52,2,Indian,hard,lunch
300,Zucchini Pasta,pasta,Grain,211,False,False,,40,50,4,Fusion,easy,lunch
300,Zucchini Pasta,zucchini,Vegetable,152,False,False,,36,1,6,International,medium,lunch
300,Zucchini Pasta,tomato,Vegetable,192,True,False,pear,8,3,1,Indian,easy,drink
300,Zucchini Pasta,garlic,Vegetable,33,False,True,,8,36,2,International,easy,breakfast
300,Zucchini Pasta,cheese,Dairy,80,False,False,,35,32,1,Fusion,easy,dinner
